option_id,metal,experiment_no,lnQ,lnK,lnQ_minus_lnK,abs_ln_residual,gamma_H2O,gamma_Li_plus,gamma_Na_plus,gamma_OH_minus,source
held_2008_no_born_constant_eps,Li,14,13.629362714146833,-19.52985865272526,33.15922136687209,33.15922136687209,1.0008162200568589,0.8771441401992965,0.7511032077548946,0.7507141068462719,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,14,10.715705316782117,-27.493348310803476,38.20905362758559,38.20905362758559,1.0008162200568589,0.8771441401992965,0.7511032077548946,0.7507141068462719,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,15,11.322778284116662,-19.52985865272526,30.85263693684192,30.85263693684192,1.000832864735461,0.8760171370589512,0.7505366539760879,0.750131191017413,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,15,8.457699828704042,-27.493348310803476,35.95104813950752,35.95104813950752,1.000832864735461,0.8760171370589512,0.7505366539760879,0.750131191017413,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,16,11.40870957608749,-19.52985865272526,30.93856822881275,30.93856822881275,1.0008431229673707,0.8780849497185687,0.7512095246577761,0.7500492469662356,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,16,8.56499986148657,-27.493348310803476,36.058348172290046,36.058348172290046,1.0008431229673707,0.8780849497185687,0.7512095246577761,0.7500492469662356,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,17,12.996759817310167,-19.52985865272526,32.52661847003543,32.52661847003543,1.0014766132630966,0.792674056232104,0.7129380559012555,0.7181017389430592,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,17,10.374800291397925,-27.493348310803476,37.8681486022014,37.8681486022014,1.0014766132630966,0.792674056232104,0.7129380559012555,0.7181017389430592,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,18,13.061855351795648,-19.52985865272526,32.59171400452091,32.59171400452091,1.0014788670127182,0.7930257776388747,0.713046447398457,0.7180567222604403,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,18,10.41204316632142,-27.493348310803476,37.905391477124894,37.905391477124894,1.0014788670127182,0.7930257776388747,0.713046447398457,0.7180567222604403,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,19,15.359803448216901,-19.52985865272526,34.88966210094216,34.88966210094216,1.0014582625967692,0.7995546415920255,0.7157559275180851,0.7199074420531959,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,19,12.887386274961218,-27.493348310803476,40.38073458576469,40.38073458576469,1.0014582625967692,0.7995546415920255,0.7157559275180851,0.7199074420531959,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,20,10.5589764932768,-19.52985865272526,30.08883514600206,30.08883514600206,1.0014756080951377,0.7912822099006372,0.7124228605329844,0.7178498768277958,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,20,8.045292535816898,-27.493348310803476,35.538640846620375,35.538640846620375,1.0014756080951377,0.7912822099006372,0.7124228605329844,0.7178498768277958,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,21,14.13479311816715,-19.52985865272526,33.664651770892405,33.664651770892405,1.0014696952053064,0.7897715854501202,0.7119114147809207,0.7181616405867955,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,21,12.579633126474944,-27.493348310803476,40.07298143727842,40.07298143727842,1.0014696952053064,0.7897715854501202,0.7119114147809207,0.7181616405867955,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,22,12.405088813616658,-19.52985865272526,31.934947466341917,31.934947466341917,1.0014885341920037,0.7954193533658058,0.7138525231982421,0.7179152726492866,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,22,8.657289107149715,-27.493348310803476,36.15063741795319,36.15063741795319,1.0014885341920037,0.7954193533658058,0.7138525231982421,0.7179152726492866,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,23,12.860049096806733,-19.52985865272526,32.38990774953199,32.38990774953199,1.0010793683696255,0.7187755831268916,0.6953071832771891,0.7060332435766633,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,23,9.815531312970904,-27.493348310803476,37.30887962377438,37.30887962377438,1.0010793683696255,0.7187755831268916,0.6953071832771891,0.7060332435766633,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,24,12.42539690308128,-19.52985865272526,31.955255555806538,31.955255555806538,0.9998776255797456,0.9371330013113027,0.7809412263806637,0.7797926540700344,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,24,9.673819443660937,-27.493348310803476,37.167167754464415,37.167167754464415,0.9998776255797456,0.9371330013113027,0.7809412263806637,0.7797926540700344,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,25,12.868427424606695,-19.52985865272526,32.39828607733195,32.39828607733195,1.00147072061515,0.7901448891834734,0.7120415331153696,0.7181494829660829,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,25,10.08407621004234,-27.493348310803476,37.57742452084582,37.57742452084582,1.00147072061515,0.7901448891834734,0.7120415331153696,0.7181494829660829,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Li,26,15.048025316017624,-19.52985865272526,34.57788396874288,34.57788396874288,1.0014630734684609,0.7429129755854978,0.6948382798498425,0.7020412427646042,Rezaee2025_SI_TablesS1_S2
held_2008_no_born_constant_eps,Na,26,12.940646228127322,-27.493348310803476,40.4339945389308,40.4339945389308,1.0014630734684609,0.7429129755854978,0.6948382798498425,0.7020412427646042,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Li,1,15.048025316016455,-19.52985865272526,34.577883968741716,34.577883968741716,1.0014630734696341,0.742912975586399,0.6948382798506814,0.7020412427653969,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Na,1,12.940646228126157,-27.493348310803476,40.43399453892963,40.43399453892963,1.0014630734696341,0.742912975586399,0.6948382798506814,0.7020412427653969,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Li,2,15.030175971710419,-19.52985865272526,34.56003462443568,34.56003462443568,1.0014618817472136,0.7422358714680498,0.694591931781165,0.7020669092647103,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Na,2,12.941400104108222,-27.493348310803476,40.434748414911695,40.434748414911695,1.0014618817472136,0.7422358714680498,0.694591931781165,0.7020669092647103,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Li,3,11.878360055711829,-19.52985865272526,31.40821870843709,31.40821870843709,1.00144415869998,0.7360660273531031,0.6925313919499937,0.7020536162725175,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Na,3,9.775734765473514,-27.493348310803476,37.26908307627699,37.26908307627699,1.00144415869998,0.7360660273531031,0.6925313919499937,0.7020536162725175,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Li,4,12.471308140844167,-19.52985865272526,32.001166793569425,32.001166793569425,1.0014503231932228,0.739547967699621,0.6937788860679535,0.7018595805960001,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Na,4,10.39353047528827,-27.493348310803476,37.88687878609174,37.88687878609174,1.0014503231932228,0.739547967699621,0.6937788860679535,0.7018595805960001,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Li,5,14.098278226225908,-19.52985865272526,33.62813687895117,33.62813687895117,1.001465745410339,0.7440114222650531,0.6952269636613315,0.7019738626564449,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Na,5,10.83891551906556,-27.493348310803476,38.332263829869035,38.332263829869035,1.001465745410339,0.7440114222650531,0.6952269636613315,0.7019738626564449,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Li,6,13.96518280479244,-19.52985865272526,33.4950414575177,33.4950414575177,1.0014625488276137,0.7443595594750781,0.6954179292331399,0.7021143832847583,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Na,6,10.966807799884743,-27.493348310803476,38.46015611068822,38.46015611068822,1.0014625488276137,0.7443595594750781,0.6954179292331399,0.7021143832847583,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Li,7,11.18213115303993,-19.52985865272526,30.71198980576519,30.71198980576519,1.0014469038816085,0.7400418546054173,0.6940311628497408,0.7020129189983045,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Na,7,8.268875367826391,-27.493348310803476,35.762223678629866,35.762223678629866,1.0014469038816085,0.7400418546054173,0.6940311628497408,0.7020129189983045,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Li,8,11.572732337714946,-19.52985865272526,31.102590990440206,31.102590990440206,1.0014528489216392,0.7432315475852984,0.6951860730463193,0.7018734871279718,Rezaee2025_SI_TablesS1_S2
held_2014_s1_no_born_constant_eps,Na,8,8.72368974703553,-27.493348310803476,36.217038057839005,36.217038057839005,1.0014528489216392,0.7432315475852984,0.6951860730463193,0.7018734871279718,Rezaee2025_SI_TablesS1_S2
