case_id,basis_type,site_id,oa_ratio,stage,stage_count,Li_feed_mg_L,Na_feed_mg_L,Cl_feed_mg_L,TDS_mg_L,li_stage_extraction_pct,na_stage_extraction_pct,li_cumulative_extraction_pct,na_cumulative_extraction_pct,D_Li,D_Na,S_Li_Na,Li_raffinate_mg_L,Na_raffinate_mg_L,Li_extract_mg_L_org,Na_extract_mg_L_org,HBTA_consumed_mol_L_org,TOPO_consumed_mol_L_org,gamma_Li,gamma_Na,gamma_source,trust_label,model_status
smackover_pitch_base,screening_case,not_applicable,0.5,1,3,200.0,64100.0,174000.0,305000.0,20.286726724191745,0.005624144751932091,20.286726724191738,0.005624144751936733,0.5089924397910391,0.00011248922159529467,4524.810755845161,159.42654655161652,64096.39492321401,81.14690689676698,7.2101535719769405,0.023385275762757052,0.011692637881378526,1.0756359955613073,0.8551809842891676,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_base,screening_case,not_applicable,0.5,2,3,200.0,64100.0,174000.0,305000.0,24.738432775597392,0.006860609419940865,40.0065412467558,0.012484368321274975,0.6573988208838751,0.000137221602637014,4790.7822693403605,119.98691750648838,64091.99751990606,78.87925809025627,8.794806615889035,0.022731774665779903,0.011365887332889952,1.0740747320372914,0.8541908449563377,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_base,screening_case,not_applicable,0.5,3,3,200.0,64100.0,174000.0,305000.0,31.44602684707728,0.008723756502099176,58.872100392791204,0.021207035717474287,0.9174093170918312,0.00017449035215542523,5257.650670993315,82.25579921441758,64086.40629010509,75.46223658414162,11.182459601936095,0.021747042243268476,0.010873521121634238,1.0725510863280265,0.8532245079422884,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_base,screening_case,not_applicable,1.0,1,3,200.0,64100.0,174000.0,305000.0,40.57345344838349,0.011248289503864181,40.573453448383475,0.011248289503862363,0.6827496430932989,0.00011249554886365696,6069.125845332618,118.85309310323304,64092.78984642802,81.14690689676698,7.2101535719769405,0.023385275762757052,0.011692637881378526,1.0756359955613073,0.8551809842891676,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_base,screening_case,not_applicable,1.0,2,3,200.0,64100.0,174000.0,305000.0,63.386297111866405,0.017584575625109965,78.24174080891272,0.02883088716499893,1.7312178805167984,0.0001758766834195025,9843.36210381841,43.51651838217454,64081.51940132723,75.3365747210585,11.270445100787937,0.021710828449872765,0.010855414224936383,1.0725156395353665,0.8532017659821113,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_base,screening_case,not_applicable,1.0,3,3,200.0,64100.0,174000.0,305000.0,99.9999,0.05230788893720241,99.9999782417408,0.08112369527375485,999998.9999459486,0.0005233526440918455,1910755608.5461454,4.3516518384526665e-05,64047.99971132952,43.51647486565615,33.51968999771806,0.012540770854655952,0.006270385427327976,1.0695851100673377,0.8513430832808767,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_base,screening_case,not_applicable,1.5,1,3,200.0,64100.0,174000.0,305000.0,60.86018017257522,0.016872434255796286,60.86018017257522,0.016872434255799096,1.0366285186615543,0.00011250187684384891,9214.321998382131,78.27963965484956,64089.18476964202,81.14690689676696,7.210153571976945,0.02338527576275705,0.011692637881378525,1.0756359955613073,0.8551809842891676,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_base,screening_case,not_applicable,1.5,2,3,200.0,64100.0,174000.0,305000.0,99.99990000000001,0.06430855649549427,99.99996086018017,0.08117014033237613,666666.0000226847,0.0004289995934158591,1554001472.8555677,7.827963965218593e-05,64047.96994004694,52.186374250139934,27.476553063391304,0.01503930093663975,0.007519650468319875,1.0709587152529372,0.8522137463867085,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_base,screening_case,not_applicable,1.5,3,3,200.0,64100.0,174000.0,305000.0,99.9999,0.14959997253945956,99.99999999996086,0.23064868236418734,666666.0000020902,0.0009988273957728564,667448653.1141331,7.82796396519405e-11,63952.154194604555,5.218637424836419e-05,63.877163628261016,1.5039300936128008e-08,7.519650468064004e-09,1.067651862537995,0.8501237903175741,epcsaft_from_local_runtime_params,outside_literature_capacity_envelope_near_total_transfer,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_high,screening_case,not_applicable,0.5,1,3,400.0,64100.0,174000.0,340000.0,10.750373317676017,0.0029761459047064225,10.75037331767602,0.002976145904709515,0.2409057318736134,5.952468963574134e-05,4047.1564547051853,356.9985067292959,64098.09229047507,86.00298654140813,3.8154190498336336,0.024784722346227125,0.012392361173113563,1.083201257179877,0.859979354826463,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_high,screening_case,not_applicable,0.5,2,3,400.0,64100.0,174000.0,340000.0,11.959061799657688,0.0033118537155647928,21.423791328578922,0.006287901054680134,0.27167047612428075,6.623926805895623e-05,4101.3508162934495,314.3048346856843,64095.96945542394,85.38734408722321,4.245670102256497,0.024607303771534066,0.012303651885767033,1.0815529550938685,0.8589350774844088,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_high,screening_case,not_applicable,0.5,3,3,400.0,64100.0,174000.0,340000.0,13.461757973874446,0.003729232913144434,32.001530364972176,0.010016899477349739,0.3111169734603667,7.458743980224285e-05,4171.171101800057,271.9938785401113,64093.57916743501,84.62191229114602,4.7805759778613455,0.024386718239523347,0.012193359119761674,1.0799167429414736,0.8578981780955006,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_high,screening_case,not_applicable,1.0,1,3,400.0,64100.0,174000.0,340000.0,21.500746635352034,0.005952291809412845,21.50074663535203,0.005952291809407928,0.27389746671189186,5.952646128280782e-05,4601.272456137045,313.9970134585919,64096.18458095016,86.00298654140813,3.8154190498336336,0.024784722346227125,0.012392361173113563,1.083201257179877,0.859979354826463,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_high,screening_case,not_applicable,1.0,2,3,400.0,64100.0,174000.0,340000.0,26.947936818293307,0.00746522519521438,42.654675834889346,0.013417072652632811,0.3688867315254891,7.465782532693029e-05,4941.032368812191,229.3812966604426,64091.399656429654,84.61571679814926,4.784924520508206,0.024384932794855697,0.012192466397427848,1.079907055975927,0.8578919725902664,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_high,screening_case,not_applicable,1.0,3,3,400.0,64100.0,174000.0,340000.0,35.8951890070058,0.009950430169057466,63.23888833063598,0.02336616776524858,0.5599453215910527,9.951420378193028e-05,5626.787938916587,147.04444667745608,64085.022286462474,82.33684998298654,6.37736996718457,0.023728198842359233,0.011864099421179617,1.0766659836886034,0.8558371799896934,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
smackover_pitch_high,screening_case,not_applicable,1.5,1,3,400.0,64100.0,174000.0,340000.0,32.25111995302804,0.008928437714119287,32.25111995302804,0.008928437714128545,0.3173594400445444,5.952823303533746e-05,5331.242401503028,270.99552018788785,64094.276871425245,86.00298654140812,3.815419049833642,0.024784722346227122,0.012392361173113561,1.083201257179877,0.859979354826463,epcsaft_from_local_runtime_params,extrapolative_scaling_major_ions,calibrated_reactive_hbta_topo_not_full_predictive_epcsaft
